3085;902;111;10;34.02;0
3086;902;103;3;93.05;0
3087;902;113;2;85.64;0
3088;903;102;8;16.63;0
3089;903;111;5;34.02;0
3090;903;114;7;31.92;0
3091;904;116;4;31.81;0
3092;905;116;2;31.81;0
3093;905;117;3;94.29;0
3094;905;105;3;86.64;0
3095;905;109;4;14.81;0
3096;905;101;2;44.35;0
3097;905;108;7;11.73;0
3098;906;116;4;31.81;0
3099;906;118;6;11.11;0
3100;906;109;6;14.81;0
3101;907;116;8;31.81;0
3102;907;111;1;34.02;0
3103;907;102;10;16.63;0
3104;908;101;9;44.35;0
3105;908;112;2;11.48;0
3106;908;106;8;93.64;0
3107;909;115;10;21.03;0
3108;909;109;10;14.81;0
3109;909;111;4;34.02;0
3110;910;109;1;14.81;0
3111;911;105;10;86.64;0
3112;911;108;10;11.73;0
3113;911;116;10;31.81;0
3114;911;110;6;87.41;0
3115;912;107;4;77.21;0
3116;912;112;4;11.48;0
3117;912;116;7;31.81;0
3118;912;106;7;93.64;0
3119;912;109;3;14.81;0
3120;913;112;9;11.48;0
3121;913;105;9;86.64;0
3122;914;107;8;77.21;0
3123;914;103;6;93.05;0
3124;915;116;9;31.81;0
3125;915;115;7;21.03;0
3126;915;117;10;94.29;0
3127;915;106;2;93.64;0
3128;915;105;3;86.64;0
3129;915;107;9;77.21;0
3130;916;105;6;86.64;0
3131;916;106;3;93.64;0
3132;916;114;9;31.92;0
3133;917;110;4;87.41;0
3134;917;102;5;16.63;0
3135;917;101;5;44.35;0
3136;917;117;5;94.29;0
3137;917;112;3;11.48;0
3138;918;107;8;77.21;0
3139;918;103;10;93.05;0
3140;918;117;3;94.29;0
3141;919;112;5;11.48;0
3142;920;115;8;21.03;0
3143;920;113;10;85.64;0
3144;920;106;8;93.64;0
3145;920;118;2;11.11;1
3146;921;102;9;16.63;0
3147;922;106;3;93.64;0
3148;922;104;4;4.07;0
3149;923;118;2;11.11;0
3150;924;107;2;77.21;0
3151;924;108;9;11.73;0
3152;924;112;8;11.48;0
3153;925;108;8;11.73;0
3154;925;114;7;31.92;0
3155;925;104;5;4.07;0
3156;926;105;9;86.64;0
3157;926;114;2;31.92;0
3158;926;115;5;21.03;0
3159;926;106;8;93.64;0
3160;926;104;4;4.07;0
3161;927;106;9;93.64;0
3162;927;102;8;16.63;0
3163;927;109;10;14.81;0
3164;928;114;2;31.92;0
3165;929;112;4;11.48;2
3166;929;107;3;77.21;0
3167;929;106;1;93.64;0
3168;930;110;9;87.41;0
3169;930;101;5;44.35;0
3170;930;114;1;31.92;0
3171;930;116;8;31.81;0
3172;930;111;1;34.02;0
3173;931;112;10;11.48;0
3174;931;107;1;77.21;0
3175;931;115;7;21.03;0
3176;931;101;1;44.35;1
3177;931;102;2;16.63;0
3178;932;108;10;11.73;0
3179;932;104;5;4.07;0
3180;932;110;2;87.41;0
3181;932;115;8;21.03;0
3182;932;112;10;11.48;0
3183;932;117;5;94.29;0
3184;933;112;7;11.48;0
3185;933;109;1;14.81;0
3186;933;118;3;11.11;0
3187;933;102;5;16.63;0
3188;934;107;5;77.21;0
3189;934;118;8;11.11;0
3190;934;114;9;31.92;0
3191;934;103;7;93.05;0
3192;934;116;7;31.81;0
3193;934;102;7;16.63;0
3194;935;118;6;11.11;0
3195;935;114;10;31.92;0
3196;935;105;8;86.64;0
3197;935;108;8;11.73;0
3198;935;103;3;93.05;0
3199;935;104;1;4.07;0
3200;936;106;9;93.64;2
3201;936;109;8;14.81;0
3202;936;116;1;31.81;1
3203;936;113;6;85.64;0
3204;937;113;6;85.64;0
3205;937;104;7;4.07;0
3206;938;113;6;85.64;0
3207;938;104;4;4.07;0
3208;938;103;3;93.05;0
3209;938;102;7;16.63;0
3210;938;101;9;44.35;0
3211;938;109;6;14.81;0
3212;939;109;3;14.81;0
3213;939;106;8;93.64;0
3214;940;116;3;31.81;0
3215;940;110;7;87.41;0
3216;940;103;9;93.05;0
3217;941;110;9;87.41;0
3218;941;112;7;11.48;0
3219;941;108;2;11.73;0
3220;941;101;7;44.35;0
3221;941;104;5;4.07;0
3222;942;111;4;34.02;0
3223;942;115;3;21.03;0
3224;942;108;6;11.73;0
3225;942;112;10;11.48;0
3226;942;117;4;94.29;0
3227;942;103;6;93.05;0
3228;943;118;7;11.11;0
3229;943;116;9;31.81;0
3230;943;105;5;86.64;0
3231;944;101;9;44.35;0
3232;945;107;6;77.21;0
3233;945;113;8;85.64;0
3234;945;116;5;31.81;0
3235;945;105;6;86.64;0
3236;945;117;6;94.29;0
3237;946;101;10;44.35;0
3238;946;112;9;11.48;0
3239;946;118;2;11.11;0
3240;946;105;8;86.64;0
3241;946;116;8;31.81;0
3242;946;111;3;34.02;0
3243;947;106;3;93.64;0
3244;947;113;4;85.64;0
3245;947;101;1;44.35;0
3246;947;108;4;11.73;0
3247;947;117;7;94.29;0
3248;947;116;2;31.81;0
3249;948;117;10;94.29;0
3250;948;113;8;85.64;0
3251;948;109;2;14.81;2
3252;948;102;5;16.63;0
3253;948;106;7;93.64;0
3254;948;112;7;11.48;0
3255;949;103;2;93.05;0
3256;949;108;4;11.73;4
3257;949;111;4;34.02;0
3258;949;118;8;11.11;0
3259;949;114;4;31.92;0
3260;950;111;6;34.02;0
3261;950;109;1;14.81;0
3262;950;113;7;85.64;0
3263;950;103;5;93.05;0
3264;950;105;4;86.64;0
3265;950;115;6;21.03;0
3266;951;109;10;14.81;0
3267;952;105;1;86.64;0
3268;952;104;8;4.07;0
3269;952;102;10;16.63;0
3270;952;110;4;87.41;0
3271;953;101;2;44.35;0
3272;954;118;6;11.11;0
3273;954;110;7;87.41;0
3274;954;117;1;94.29;0
3275;954;102;7;16.63;0
3276;954;106;7;93.64;0
3277;954;103;8;93.05;0
3278;955;116;3;31.81;0
3279;955;105;6;86.64;0
3280;955;118;5;11.11;0
3281;955;104;2;4.07;0
3282;956;101;4;44.35;0
3283;956;118;3;11.11;0
3284;956;104;10;4.07;0
3285;956;106;3;93.64;0
3286;956;108;10;11.73;8
3287;957;110;4;87.41;1
3288;958;105;9;86.64;0
3289;958;113;8;85.64;0
3290;958;115;7;21.03;0
3291;958;104;4;4.07;0
3292;958;116;4;31.81;0
3293;958;102;9;16.63;0
3294;959;105;10;86.64;0
3295;959;106;6;93.64;0
3296;959;109;4;14.81;0
3297;959;112;8;11.48;0
3298;959;102;4;16.63;0
3299;959;113;8;85.64;0
3300;960;101;10;44.35;0
3301;960;106;8;93.64;0
3302;960;105;10;86.64;0
3303;960;116;7;31.81;0
3304;961;109;5;14.81;0
3305;961;104;7;4.07;0
3306;961;111;10;34.02;0
3307;961;110;4;87.41;0
3308;961;115;8;21.03;0
3309;962;107;5;77.21;0
3310;963;107;9;77.21;0
3311;964;109;2;14.81;0
3312;965;111;1;34.02;0
3313;965;115;7;21.03;0
3314;965;117;5;94.29;0
3315;965;110;10;87.41;0
3316;965;108;5;11.73;0
3317;965;107;9;77.21;0
3318;966;109;1;14.81;0
3319;966;107;4;77.21;0
3320;966;108;3;11.73;0
3321;967;118;8;11.11;0
3322;967;115;9;21.03;0
3323;967;105;1;86.64;0
3324;968;112;3;11.48;0
3325;968;109;10;14.81;0
3326;969;105;2;86.64;0
3327;969;114;2;31.92;0
3328;969;108;6;11.73;0
3329;969;116;4;31.81;0
3330;970;117;7;94.29;0
3331;970;116;10;31.81;0
3332;970;107;8;77.21;0
3333;971;113;5;85.64;0
3334;971;117;9;94.29;7
3335;971;101;1;44.35;0
3336;971;106;1;93.64;0
3337;971;115;7;21.03;0
3338;971;110;3;87.41;0
3339;972;106;3;93.64;0
3340;972;109;1;14.81;0
3341;972;105;10;86.64;0
3342;972;117;10;94.29;0
3343;972;118;2;11.11;0
3344;973;112;9;11.48;0
3345;974;118;2;11.11;0
3346;975;117;1;94.29;0
3347;975;106;2;93.64;0
3348;975;110;5;87.41;0
3349;975;101;2;44.35;0
3350;975;104;2;4.07;2
3351;976;114;7;31.92;0
3352;977;117;5;94.29;0
3353;978;107;3;77.21;0
3354;978;112;3;11.48;0
3355;978;118;1;11.11;0
3356;978;106;6;93.64;5
3357;979;108;3;11.73;0
3358;980;106;1;93.64;0
3359;980;108;7;11.73;0
3360;980;111;6;34.02;0
3361;980;109;3;14.81;0
3362;980;113;5;85.64;0
3363;981;103;1;93.05;0
3364;982;113;8;85.64;0
3365;982;112;9;11.48;0
3366;982;109;5;14.81;0
3367;983;107;6;77.21;0
3368;983;105;2;86.64;0
3369;983;106;5;93.64;0
3370;984;113;1;85.64;0
3371;984;105;3;86.64;2
3372;984;108;8;11.73;0
3373;984;110;10;87.41;0
3374;984;104;10;4.07;0
3375;984;117;3;94.29;0
3376;985;101;3;44.35;0
3377;985;117;6;94.29;0
3378;985;105;6;86.64;0
3379;985;113;2;85.64;0
3380;985;103;8;93.05;0
3381;985;110;1;87.41;0
3382;986;102;4;16.63;0
3383;986;103;9;93.05;0
3384;986;118;5;11.11;0
3385;986;106;2;93.64;0
3386;987;101;7;44.35;0
3387;987;118;8;11.11;0
3388;987;108;1;11.73;0
3389;988;113;9;85.64;0
3390;989;112;4;11.48;2
3391;989;111;2;34.02;1
3392;989;104;5;4.07;0
3393;989;110;3;87.41;0
3394;990;112;9;11.48;0
3395;991;114;1;31.92;0
3396;991;117;5;94.29;0
3397;991;101;2;44.35;0
3398;991;109;7;14.81;0
3399;992;110;6;87.41;0
3400;993;111;9;34.02;0
3401;993;110;2;87.41;0
3402;993;116;7;31.81;0
3403;993;117;9;94.29;0
3404;993;106;3;93.64;0
3405;994;114;5;31.92;0
3406;994;109;5;14.81;0
3407;994;110;1;87.41;0
3408;994;104;4;4.07;0
3409;994;115;5;21.03;0
3410;995;111;6;34.02;0
3411;995;115;4;21.03;0
3412;995;103;4;93.05;0
3413;995;117;9;94.29;0
3414;996;115;6;21.03;0
3415;996;104;8;4.07;6
3416;996;118;5;11.11;0
3417;996;113;3;85.64;0
3418;996;114;2;31.92;0
3419;996;101;4;44.35;0
3420;997;111;6;34.02;0
3421;997;110;3;87.41;0
3422;997;105;4;86.64;0
3423;997;104;7;4.07;0
3424;998;110;2;87.41;0
3425;998;102;5;16.63;0
3426;998;111;4;34.02;0
3427;998;115;6;21.03;0
3428;999;118;10;11.11;0
3429;999;110;4;87.41;0
3430;1000;103;4;93.05;4
3431;1000;110;6;87.41;0
3432;1001;118;7;11.11;0
3433;1001;110;7;87.41;0
3434;1002;104;4;4.07;0
3435;1002;110;5;87.41;0
3436;1002;109;2;14.81;0
3437;1003;101;5;44.35;0
3438;1003;109;10;14.81;0
3439;1004;115;10;21.03;0
3440;1004;112;8;11.48;0
3441;1004;107;8;77.21;0
3442;1005;103;9;93.05;0
3443;1006;114;3;31.92;0
3444;1006;118;5;11.11;0
3445;1006;108;5;11.73;0
3446;1007;101;5;44.35;0
3447;1007;107;9;77.21;0
3448;1007;108;9;11.73;0
3449;1008;111;9;34.02;0
3450;1008;103;10;93.05;0
3451;1009;105;7;86.64;0
3452;1009;101;9;44.35;0
3453;1009;103;1;93.05;0
3454;1009;118;5;11.11;0
3455;1010;112;8;11.48;0
3456;1010;101;4;44.35;0
3457;1010;114;5;31.92;0
3458;1010;102;4;16.63;0
3459;1010;108;7;11.73;0
3460;1010;104;5;4.07;0
3461;1011;106;4;93.64;1
3462;1011;105;4;86.64;0
3463;1011;108;7;11.73;0
3464;1011;118;6;11.11;1
3465;1011;104;4;4.07;0
3466;1011;103;5;93.05;0
3467;1012;114;9;31.92;0
3468;1013;102;6;16.63;0
3469;1013;112;10;11.48;0
3470;1013;118;2;11.11;0
3471;1013;101;6;44.35;0
3472;1013;105;2;86.64;0
3473;1013;107;8;77.21;0
3474;1014;101;3;44.35;0
3475;1014;117;10;94.29;0
3476;1014;102;10;16.63;0
3477;1014;106;9;93.64;0
3478;1014;114;4;31.92;0
3479;1014;112;2;11.48;0
3480;1015;117;10;94.29;0
3481;1015;115;6;21.03;0
3482;1015;112;1;11.48;0
3483;1015;101;7;44.35;0
3484;1015;104;3;4.07;0
3485;1016;109;5;14.81;0
3486;1016;117;4;94.29;0
3487;1016;101;3;44.35;0
3488;1016;102;1;16.63;0
3489;1017;114;8;31.92;0
3490;1017;105;1;86.64;0
3491;1017;106;7;93.64;0
3492;1018;102;3;16.63;0
3493;1018;106;10;93.64;0
3494;1018;114;8;31.92;0
3495;1019;112;10;11.48;0
3496;1019;102;1;16.63;0
3497;1019;103;10;93.05;0
3498;1020;113;1;85.64;0
3499;1020;105;9;86.64;0
3500;1020;114;5;31.92;5
3501;1020;108;3;11.73;0
3502;1020;101;2;44.35;0
3503;1021;116;3;31.81;0
3504;1021;112;7;11.48;0
3505;1022;110;8;87.41;0
3506;1022;114;4;31.92;0
3507;1022;104;9;4.07;0
3508;1022;112;9;11.48;0
3509;1023;113;3;85.64;0
3510;1023;103;7;93.05;0
3511;1023;111;8;34.02;6
3512;1023;107;6;77.21;0
3513;1024;112;3;11.48;0
3514;1024;105;4;86.64;0
3515;1024;113;3;85.64;0
3516;1024;115;10;21.03;0
3517;1024;117;5;94.29;0
3518;1025;111;2;34.02;0
3519;1026;106;10;93.64;0
3520;1026;110;6;87.41;0
3521;1026;117;2;94.29;0
3522;1026;101;9;44.35;0
3523;1026;112;6;11.48;0
3524;1026;115;1;21.03;0
3525;1027;118;6;11.11;0
3526;1027;113;8;85.64;0
3527;1027;116;8;31.81;0
3528;1028;116;10;31.81;0
3529;1028;104;9;4.07;0
3530;1028;118;8;11.11;0
3531;1028;103;1;93.05;0
3532;1029;112;10;11.48;0
3533;1029;105;8;86.64;0
3534;1030;102;8;16.63;0
3535;1030;109;9;14.81;0
3536;1030;108;9;11.73;0
3537;1030;118;10;11.11;0
3538;1030;112;9;11.48;0
3539;1031;110;4;87.41;0
3540;1031;117;5;94.29;0
3541;1031;105;5;86.64;0
3542;1031;114;7;31.92;0
3543;1031;109;5;14.81;0
3544;1031;106;9;93.64;0
3545;1032;110;2;87.41;1
3546;1032;106;2;93.64;0
3547;1032;117;7;94.29;0
3548;1032;112;9;11.48;0
3549;1032;118;3;11.11;0
3550;1033;113;7;85.64;0
3551;1034;117;3;94.29;0
3552;1034;110;9;87.41;0
3553;1034;109;3;14.81;0
3554;1034;103;3;93.05;0
3555;1035;117;3;94.29;2
3556;1035;105;2;86.64;0
3557;1036;110;9;87.41;0
3558;1036;101;2;44.35;0
3559;1037;101;8;44.35;0
3560;1037;114;10;31.92;0
3561;1037;117;7;94.29;0
3562;1037;108;4;11.73;0
3563;1037;107;10;77.21;0
3564;1037;104;1;4.07;0
3565;1038;101;9;44.35;0
3566;1038;118;6;11.11;0
3567;1038;106;4;93.64;0
3568;1038;110;10;87.41;0
3569;1038;114;6;31.92;0
3570;1038;104;9;4.07;0
3571;1039;101;4;44.35;0
3572;1039;111;1;34.02;0
3573;1040;105;2;86.64;0
3574;1040;118;8;11.11;0
3575;1041;112;1;11.48;0
3576;1041;111;7;34.02;0
3577;1041;108;3;11.73;0
3578;1041;103;8;93.05;0
3579;1042;107;2;77.21;0
3580;1043;107;8;77.21;0
3581;1043;111;10;34.02;0
3582;1043;112;7;11.48;0
3583;1044;110;4;87.41;0
3584;1044;109;10;14.81;0
3585;1044;105;4;86.64;0
3586;1044;106;1;93.64;1
3587;1044;111;9;34.02;0
3588;1044;117;2;94.29;0
3589;1045;118;4;11.11;0
3590;1045;107;4;77.21;0
3591;1045;102;3;16.63;0
3592;1046;104;5;4.07;0
3593;1046;106;1;93.64;0
3594;1046;118;4;11.11;0
3595;1046;115;7;21.03;0
3596;1047;107;4;77.21;0
3597;1047;101;7;44.35;0
3598;1048;109;6;14.81;0
3599;1048;103;10;93.05;0
3600;1049;106;10;93.64;0
3601;1049;117;3;94.29;0
3602;1050;107;7;77.21;0
3603;1051;116;7;31.81;0
3604;1051;111;8;34.02;0
3605;1051;110;1;87.41;0
3606;1051;103;1;93.05;0
3607;1051;105;7;86.64;0
3608;1051;108;1;11.73;0
3609;1052;111;5;34.02;0
3610;1052;115;10;21.03;0
3611;1052;105;3;86.64;0
3612;1052;103;2;93.05;0
3613;1052;104;5;4.07;0
3614;1052;116;4;31.81;0
3615;1053;116;2;31.81;0
3616;1053;107;7;77.21;0
3617;1053;102;1;16.63;0
3618;1053;118;6;11.11;0
3619;1054;116;2;31.81;0
3620;1054;113;6;85.64;0
3621;1055;106;2;93.64;0
3622;1055;111;9;34.02;0
3623;1055;116;5;31.81;0
3624;1055;102;2;16.63;0
3625;1055;113;8;85.64;0
3626;1056;102;9;16.63;0
3627;1056;118;2;11.11;0
3628;1056;114;6;31.92;0
3629;1057;105;3;86.64;0
3630;1057;106;4;93.64;0
3631;1058;107;8;77.21;0
3632;1058;113;4;85.64;0
3633;1058;116;4;31.81;0
3634;1059;118;10;11.11;0
3635;1059;105;8;86.64;0
3636;1059;102;3;16.63;0
3637;1060;109;9;14.81;0
3638;1060;108;1;11.73;0
3639;1060;112;7;11.48;0
3640;1061;112;5;11.48;0
3641;1061;101;7;44.35;0
3642;1061;110;1;87.41;0
3643;1061;113;10;85.64;0
3644;1062;111;3;34.02;0
3645;1062;101;9;44.35;0
3646;1062;118;4;11.11;0
3647;1062;110;9;87.41;0
3648;1063;109;6;14.81;0
3649;1063;107;9;77.21;0
3650;1064;103;10;93.05;0
3651;1064;107;9;77.21;0
3652;1065;113;2;85.64;0
3653;1065;116;4;31.81;0
3654;1065;105;7;86.64;0
3655;1065;104;10;4.07;0
3656;1065;103;3;93.05;0
3657;1066;105;6;86.64;0
3658;1067;107;8;77.21;0
3659;1067;110;7;87.41;6
3660;1067;117;1;94.29;0
3661;1067;102;10;16.63;0
3662;1067;103;9;93.05;0
3663;1068;104;10;4.07;0
3664;1068;110;6;87.41;0
3665;1068;115;9;21.03;0
3666;1068;118;3;11.11;0
3667;1069;104;9;4.07;0
3668;1069;108;7;11.73;0
3669;1069;106;9;93.64;0
3670;1070;104;10;4.07;0
3671;1070;112;7;11.48;0
3672;1070;103;5;93.05;0
3673;1070;109;10;14.81;0
3674;1070;110;6;87.41;0
3675;1070;108;1;11.73;0
3676;1071;105;3;86.64;0
3677;1071;112;7;11.48;0
3678;1071;117;9;94.29;0
3679;1071;108;9;11.73;0
3680;1072;112;2;11.48;0
3681;1072;103;9;93.05;0
3682;1072;110;4;87.41;0
3683;1072;106;5;93.64;0
3684;1072;111;9;34.02;0
3685;1073;115;7;21.03;0
3686;1073;111;6;34.02;0
3687;1073;112;10;11.48;0
3688;1074;115;10;21.03;0
3689;1074;117;3;94.29;0
3690;1075;115;9;21.03;0
3691;1075;117;5;94.29;0
3692;1075;107;1;77.21;0
3693;1076;103;4;93.05;0
3694;1076;113;4;85.64;0
3695;1076;107;4;77.21;0
3696;1076;105;3;86.64;0
3697;1076;116;3;31.81;0
3698;1077;103;7;93.05;0
3699;1077;116;7;31.81;0
3700;1077;102;9;16.63;0
3701;1077;114;7;31.92;0
3702;1078;118;8;11.11;0
3703;1078;113;5;85.64;0
3704;1079;116;6;31.81;0
3705;1079;111;2;34.02;0
3706;1079;113;7;85.64;0
3707;1079;103;3;93.05;0
3708;1079;109;2;14.81;0
3709;1080;105;1;86.64;0
3710;1080;117;7;94.29;0
3711;1080;114;9;31.92;0
3712;1080;106;1;93.64;0
3713;1080;115;1;21.03;0
3714;1080;102;2;16.63;0
3715;1081;112;10;11.48;9
3716;1081;102;10;16.63;0
3717;1081;109;2;14.81;0
3718;1081;106;10;93.64;0
3719;1082;102;10;16.63;0
3720;1082;108;4;11.73;0
3721;1082;110;10;87.41;0
3722;1083;102;3;16.63;0
3723;1083;110;1;87.41;0
3724;1083;107;7;77.21;0
3725;1083;111;8;34.02;0
3726;1083;108;7;11.73;0
3727;1084;114;1;31.92;0
3728;1084;105;6;86.64;0
3729;1085;105;7;86.64;7
3730;1085;111;1;34.02;0
3731;1085;101;5;44.35;0
3732;1085;107;8;77.21;0
3733;1085;102;8;16.63;0
3734;1086;104;1;4.07;0
3735;1086;103;3;93.05;0
3736;1086;106;10;93.64;0
3737;1086;108;7;11.73;2
3738;1087;115;8;21.03;0
3739;1087;105;4;86.64;0
3740;1087;103;4;93.05;0
3741;1088;112;5;11.48;0
3742;1088;107;3;77.21;0
3743;1088;104;5;4.07;0
3744;1088;109;10;14.81;0
3745;1088;110;3;87.41;0
3746;1088;106;4;93.64;0
3747;1089;118;9;11.11;0
3748;1089;102;8;16.63;0
3749;1089;106;6;93.64;0
3750;1090;118;9;11.11;0
3751;1090;117;7;94.29;0
3752;1090;105;9;86.64;0
3753;1090;102;8;16.63;0
3754;1090;106;4;93.64;0
3755;1091;117;2;94.29;0
3756;1091;101;9;44.35;0
3757;1091;104;9;4.07;1
3758;1091;103;10;93.05;0
3759;1091;105;8;86.64;0
3760;1092;114;5;31.92;0
3761;1092;113;2;85.64;0
3762;1092;103;3;93.05;0
3763;1092;118;6;11.11;0
3764;1092;117;10;94.29;0
3765;1092;107;10;77.21;0
3766;1093;111;1;34.02;0
3767;1093;115;2;21.03;0
3768;1093;117;2;94.29;0
3769;1093;116;2;31.81;0
3770;1094;111;8;34.02;0
3771;1094;106;3;93.64;0
3772;1095;112;1;11.48;0
3773;1095;117;5;94.29;0
3774;1095;113;4;85.64;0
3775;1095;116;4;31.81;0
3776;1096;101;1;44.35;0
3777;1096;116;5;31.81;0
3778;1097;109;5;14.81;0
3779;1098;118;9;11.11;0
3780;1098;109;9;14.81;0
3781;1098;115;10;21.03;0
3782;1098;117;4;94.29;0
3783;1098;108;5;11.73;0
3784;1098;111;10;34.02;0
3785;1099;113;8;85.64;0
3786;1099;111;1;34.02;0
3787;1099;105;7;86.64;0
3788;1099;102;1;16.63;0
3789;1099;112;2;11.48;0
3790;1099;101;3;44.35;0
3791;1100;103;8;93.05;0
3792;1100;104;1;4.07;0
3793;1100;116;5;31.81;0
3794;1100;101;4;44.35;0
3795;1101;113;5;85.64;0
3796;1101;115;6;21.03;0
3797;1101;111;1;34.02;0
3798;1101;116;1;31.81;0
3799;1101;112;7;11.48;0
3800;1102;118;2;11.11;0
3801;1102;107;2;77.21;0
3802;1102;111;8;34.02;0
3803;1102;110;4;87.41;0
3804;1103;103;8;93.05;0
3805;1103;113;5;85.64;0
3806;1103;109;8;14.81;0
3807;1103;102;2;16.63;0
3808;1104;115;4;21.03;0
3809;1104;112;7;11.48;0
3810;1104;111;2;34.02;0
3811;1104;117;3;94.29;0
3812;1104;106;7;93.64;0
3813;1104;110;9;87.41;0
3814;1105;103;9;93.05;0
3815;1105;113;8;85.64;0
3816;1105;110;2;87.41;0
3817;1105;102;9;16.63;0
3818;1105;101;4;44.35;0
3819;1105;106;1;93.64;0
3820;1106;105;6;86.64;0
3821;1106;103;4;93.05;0
3822;1106;113;2;85.64;0
3823;1106;111;4;34.02;0
3824;1106;109;5;14.81;0
3825;1107;101;1;44.35;0
3826;1107;117;7;94.29;0
3827;1108;111;7;34.02;0
3828;1108;101;4;44.35;0
3829;1108;117;9;94.29;0
3830;1108;107;8;77.21;0
3831;1108;102;10;16.63;0
3832;1108;114;3;31.92;0
3833;1109;108;9;11.73;0
3834;1109;103;2;93.05;0
3835;1109;112;9;11.48;0
3836;1109;116;2;31.81;0
3837;1110;113;10;85.64;0
3838;1110;112;6;11.48;0
3839;1111;104;3;4.07;3
3840;1111;108;10;11.73;0
3841;1111;103;5;93.05;0
3842;1111;116;4;31.81;0
3843;1111;118;1;11.11;0
3844;1111;105;6;86.64;0
3845;1112;112;9;11.48;0
3846;1112;104;4;4.07;0
3847;1112;111;4;34.02;0
3848;1112;102;6;16.63;0
3849;1113;114;7;31.92;0
3850;1113;118;9;11.11;0
3851;1113;112;2;11.48;0
3852;1113;113;3;85.64;0
3853;1113;117;3;94.29;0
3854;1114;105;7;86.64;0
3855;1114;113;6;85.64;0
3856;1114;111;8;34.02;0
3857;1115;106;4;93.64;0
3858;1115;111;1;34.02;0
3859;1116;111;1;34.02;0
3860;1116;106;3;93.64;0
3861;1117;118;1;11.11;0
3862;1117;113;10;85.64;0
3863;1117;115;6;21.03;0
3864;1118;106;3;93.64;0
3865;1118;117;6;94.29;0
3866;1118;118;8;11.11;0
3867;1118;105;10;86.64;0
3868;1118;115;2;21.03;0
3869;1119;101;7;44.35;0
3870;1119;116;10;31.81;0
3871;1119;112;4;11.48;0
3872;1119;105;4;86.64;0
3873;1120;111;8;34.02;0
3874;1120;113;9;85.64;8
3875;1121;116;6;31.81;0
3876;1121;111;7;34.02;0
3877;1121;113;9;85.64;0
3878;1121;103;2;93.05;0
3879;1121;104;3;4.07;2
3880;1122;109;8;14.81;0
3881;1122;106;5;93.64;0
3882;1122;102;3;16.63;0
3883;1122;117;1;94.29;0
3884;1122;114;6;31.92;0
3885;1123;105;2;86.64;0
3886;1123;103;8;93.05;0
3887;1123;116;2;31.81;0
3888;1123;114;3;31.92;0
3889;1123;111;5;34.02;0
3890;1124;104;1;4.07;0
3891;1124;108;7;11.73;0
3892;1124;112;7;11.48;0
3893;1124;105;10;86.64;0
3894;1124;106;6;93.64;0
3895;1124;113;4;85.64;0
3896;1125;116;4;31.81;0
3897;1125;107;9;77.21;0
3898;1125;112;5;11.48;0
3899;1126;108;8;11.73;0
3900;1127;114;10;31.92;0
3901;1127;116;3;31.81;0
3902;1127;101;1;44.35;0
3903;1128;104;8;4.07;0
3904;1128;118;8;11.11;0
3905;1129;112;6;11.48;0
3906;1129;117;7;94.29;0
3907;1129;110;10;87.41;0
3908;1130;110;3;87.41;1
3909;1130;112;9;11.48;0
3910;1131;103;3;93.05;0
3911;1131;101;3;44.35;0
3912;1131;115;7;21.03;0
3913;1131;114;10;31.92;0
3914;1132;111;7;34.02;0
3915;1132;116;2;31.81;1
3916;1132;113;8;85.64;0
3917;1132;105;10;86.64;0
3918;1133;114;7;31.92;0
3919;1133;107;9;77.21;0
3920;1133;105;4;86.64;2
3921;1133;104;1;4.07;0
3922;1133;109;5;14.81;0
3923;1134;101;10;44.35;7
3924;1135;106;1;93.64;0
3925;1135;117;10;94.29;0
3926;1135;114;2;31.92;0
3927;1135;107;7;77.21;0
3928;1135;113;6;85.64;0
3929;1135;105;3;86.64;0
3930;1136;110;7;87.41;0
3931;1136;118;8;11.11;0
3932;1137;110;10;87.41;0
3933;1137;111;4;34.02;0
3934;1137;114;3;31.92;0
3935;1137;103;8;93.05;0
3936;1138;107;4;77.21;0
3937;1138;103;5;93.05;0
3938;1138;104;7;4.07;0
3939;1138;102;1;16.63;0
3940;1138;113;8;85.64;0
3941;1138;115;4;21.03;0
3942;1139;105;4;86.64;0
3943;1139;108;4;11.73;0
3944;1140;114;9;31.92;0
3945;1140;112;7;11.48;0
3946;1140;116;2;31.81;0
3947;1140;111;5;34.02;0
3948;1140;107;3;77.21;0
3949;1141;118;1;11.11;0
3950;1141;112;2;11.48;0
3951;1141;105;6;86.64;0
3952;1141;103;5;93.05;0
3953;1141;109;4;14.81;0
3954;1141;107;7;77.21;0
3955;1142;105;4;86.64;0
3956;1143;109;2;14.81;0
3957;1143;118;3;11.11;0
3958;1143;111;8;34.02;0
3959;1143;101;7;44.35;0
3960;1144;110;2;87.41;0
3961;1144;109;7;14.81;0
3962;1144;114;10;31.92;0
3963;1145;101;8;44.35;0
3964;1145;111;10;34.02;0
3965;1145;116;3;31.81;0
3966;1145;114;7;31.92;0
3967;1145;107;4;77.21;0
3968;1146;101;5;44.35;0
3969;1146;117;3;94.29;0
3970;1147;103;8;93.05;0
3971;1147;118;2;11.11;0
3972;1147;112;1;11.48;1
3973;1147;109;7;14.81;0
3974;1148;118;3;11.11;0
3975;1148;107;10;77.21;0
3976;1148;114;7;31.92;0
3977;1148;105;1;86.64;0
3978;1148;115;1;21.03;0
3979;1148;111;10;34.02;0
3980;1149;112;5;11.48;0
